Timestamp,MAC,Temperature,Moisture,Light,Conductivity
2025-04-06 19:39:21,c4:7c:8d:6d:26:c9,23.0,30,206,81
2025-04-06 19:49:54,c4:7c:8d:6d:26:c9,22.8,30,123,81
2025-04-06 20:00:26,c4:7c:8d:6d:26:c9,22.9,30,238,80
2025-04-06 20:10:58,c4:7c:8d:6d:26:c9,22.9,30,123,81
2025-04-06 20:21:31,c4:7c:8d:6d:26:c9,22.9,30,206,81
2025-04-06 20:32:04,c4:7c:8d:6d:26:c9,22.9,30,123,81
2025-04-06 20:42:38,c4:7c:8d:6d:26:c9,22.8,30,203,81
2025-04-06 20:52:58,c4:7c:8d:6d:26:c9,22.9,30,84,81
2025-04-06 21:03:31,c4:7c:8d:6d:26:c9,22.8,30,238,81
2025-04-06 21:14:03,c4:7c:8d:6d:26:c9,23.0,30,140,81
2025-04-06 21:24:35,c4:7c:8d:6d:26:c9,23.1,30,238,81
2025-04-06 21:35:07,c4:7c:8d:6d:26:c9,23.3,30,100,81
2025-04-06 21:45:40,c4:7c:8d:6d:26:c9,23.3,30,238,80
2025-04-06 21:56:14,c4:7c:8d:6d:26:c9,23.4,30,138,80
2025-04-06 22:06:45,c4:7c:8d:6d:26:c9,23.7,30,267,82
2025-04-06 22:17:17,c4:7c:8d:6d:26:c9,23.9,30,170,80
2025-04-06 22:27:50,c4:7c:8d:6d:26:c9,23.7,30,220,83
2025-04-06 22:38:23,c4:7c:8d:6d:26:c9,23.5,30,140,80
2025-04-06 22:49:00,c4:7c:8d:6d:26:c9,23.5,30,252,83
2025-04-06 22:59:32,c4:7c:8d:6d:26:c9,23.9,30,82,83
2025-04-06 23:10:06,c4:7c:8d:6d:26:c9,23.9,30,203,83
2025-04-06 23:20:41,c4:7c:8d:6d:26:c9,23.8,30,140,83
2025-04-06 23:31:15,c4:7c:8d:6d:26:c9,23.7,30,203,80
2025-04-06 23:41:51,c4:7c:8d:6d:26:c9,23.6,30,121,83
2025-04-06 23:52:28,c4:7c:8d:6d:26:c9,23.6,30,236,83
2025-04-07 00:03:03,c4:7c:8d:6d:26:c9,23.8,30,155,83
2025-04-07 00:13:35,c4:7c:8d:6d:26:c9,23.6,29,252,83
2025-04-07 00:24:07,c4:7c:8d:6d:26:c9,23.8,30,100,82
2025-04-07 00:34:39,c4:7c:8d:6d:26:c9,23.9,29,220,83
2025-04-07 00:45:14,c4:7c:8d:6d:26:c9,23.8,29,104,85
2025-04-07 00:55:49,c4:7c:8d:6d:26:c9,23.6,29,252,84
2025-04-07 01:06:23,c4:7c:8d:6d:26:c9,23.9,29,236,83
2025-04-07 01:16:55,c4:7c:8d:6d:26:c9,23.7,29,140,84
